id,region,sec_uid,unique_id,nickname,signature,avatar,verified,secret,aweme_count,following_count,follower_count,favoriting_count,total_favorited,ins_id,youtube_channel_title,youtube_channel_id,twitter_name,twitter_id,author_id
6961241223952794630,US,MS4wLjABAAAAE4SjE-SFMNs9KsypuQEtXbTxLOay0yvREA7sdsA_U48drVQg5TPvuCUUW3f31Dc_,lindsayzuke,Lindsay,,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8dee282513b760dc11401154bc580855~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,True,0,205,3216,0,70334,,,,,,6742912676903568389
6907984870825182214,NL,MS4wLjABAAAAfHYsule54n-fTQ79r9kPUSEJht9MsrF5PlGD0yh5YV_yc8vev4b99NzROLiA3k3n,sastainable,Saskia🌳 Sustainability,,https://p19-common-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7342f2594ef56aafc9d37f92990095d4~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,True,0,440,974,0,11024,,,,,,6742912676903568389
6819826234248528901,US,MS4wLjABAAAAmUz8jbcFEOqNyepkzuWn4YmED8BTH0k23g-vfO4BymXF1sQrEIffDG1oVvfrZhwR,animaltalesmidsouth,Animal Tales MidSouth,,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/aaae2d586c72d6c7e1ddbc0d00cbc1cc~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,True,0,141,2710700,0,30997677,,,,,,6742912676903568389
3701157,US,MS4wLjABAAAAcsSSbZeTtmuXaQv4VRbtMFmmVDPcHO7dUmxQPD2QSS4,nicolelovesyhu,Nicole 🦉,"Nicole NC 23🏳️‍🌈 ECU alum
Libra☀️ Hooters Girl 🧡 Raver",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7b633c55cd40d7c854c5846444907d99~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,319,2264,2198,150402,11760,nicolelovesyou8421,,,,,7079884576029475882
7097035262995399726,US,MS4wLjABAAAAVaCsOOOKNo4DLrV0zIUOKFydu35eeIAHw82Vf0meGwDOZU5f4G6bDov7o0IY-9A3,swarpfishing,Holt and Jack,"we fish
N.C.
Biz: swarpfishing@gmail.com",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/0d3e35a1babbe30ed3d6b2d32a6879b3~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,82,195,18958,1745,611207,,Swarp Fishing,UCjtbGuYSkn8-kxa839HgrxA,,,7079884576029475882
7334000200367408170,US,MS4wLjABAAAAuLoe08WvKt5kw-_Z8IgJctJ1ItZdXtTLt1MkXY1mIOswdGYJtkLsO87iqsL1PJiN,alex.moura998,Alex Moura,,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7334000750009253931~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,10000,1351,36053,0,,,,,,7079884576029475882
6809474961578673157,US,MS4wLjABAAAAPyIz0d6syy81a5Hu71xgNEaX0j4oxy8vJEv9c7ZPcbJc9CWHga7JIt45IxsGB6mA,lyndaloveland,Lynda,,https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/613ebc2d8c969f743db87441c2a4674f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,6,43,30,99,495,,,,,,7079884576029475882
7018211304515191814,US,MS4wLjABAAAA4Ff9w4_9xKuUSkbbV5TXVj7VGHwv372zsHhlr7KY1SM-s3fxvMDQirbNj-5EJwOa,agiftfromtodd,Todd (TJ),"Singer x Nerd x Goofball

Music | Anime | Chess | Sports 

Go Birds 🦅",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/304581259a399b5ad16cda94dcca5bfd~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,368,1003,145878,39733,7342079,agiftfromtodd,A Gift From Todd,UCTRTIPHkDjgM1Cyy4fqXsSg,,,7079884576029475882
6758551650238432262,US,MS4wLjABAAAAWcGml70KcNpz1Svn5mv0R7TJGUysOIYRPVVgeVJ-7G-ZKb7yocZCH2rcZinFWAWA,heatherleighd,Heather Leigh ✨,"18+🚫
Ga 🍑
PLURR ✨🪬
4/20 🍃🦥",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/76c4a9305ce9e2ef058eed09c69e0903~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,189,160,23464,40397,563992,heatherdignan,,,,,7079884576029475882
6801985360915809286,US,MS4wLjABAAAA1V6y2-4eNzUtBD27Fg2IfF0Uw5tahPDPfgmalc9NzLUDObtVMfIP-4FhQ_T0SV7Y,nchiddenhistory,NCHiddenHistory,Explore abandoned places and forgotten history.,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/4a5d1af12c7cca6e5d35ca313d864e59~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,66,479,4305,183,41566,raleighhiddenhistory,,,,,7079884576029475882
134942948709920768,US,MS4wLjABAAAAE3Q06hflc8omqzo0Y5ju3edeskKc7rdPnuyq6Ax2uhs00VRDWBsEmYTtHM3VgMjK,jordynrice,Jordyn Rice,,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7332578662459867142~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,17,134,128,368,314,,,,,,7079884576029475882
252937098897305600,US,MS4wLjABAAAAAunhLZ55ptsva6YvBPTJ-dcI4Ke_B1w52akxIbYRIRZ1-28JV2jW1X5x5j1ky_Vs,aaronparnas1,Aaron Parnas,"Venmo: @Aaron-Parnas

Agparnasbusiness@gmail.com ✡️

More socials ⬇️",https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cfaeccc428e36c7e88c137470a482b0f~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,4310,331,3635615,2618,265482038,aaronparnas,Aaron Parnas,UCyxcZgX1wNU-nk1yB9CvzSw,,,7079884576029475882
6806221770154247173,US,MS4wLjABAAAALXWNZRPxv0HQjT0U9vOaiCyDzmTKoT1-be9XJIHbUobQFnj8XfHH3N5tyLN5TxFO,esteffyy__,Estefania Woelke,"32 | CA | LA 
Fashion • Flights • Fitness 
💌 esteffy.collab@gmail.com",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6b85bbacddf1457d05918ee10faee347~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,296,336,1614,3666,355391,esteffyy_,,,,,7079884576029475882
6746165151399298053,US,MS4wLjABAAAAn9F3uz2dgZuzt1elkclVrMf8BbG7unI3U0TjIvoJ8gxpk4B7QnfBUwPVG1azIjqS,danielosborne91087,Daniel Osborne,,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7326507593319809029~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,315,70,320,0,,,,,,7079884576029475882
7436230850192655402,US,MS4wLjABAAAAR_Jndqnjxqy4xmjJQK125Db0Dqjz5Ksh2cIE_rS4DIUtbubS8lOsN6Z1dKLSObQ4,milestonedoc,How to Save a Milestone,"Rock doc about the Milestone Club, a legendary punk venue in CLT, NC",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/4393cb8dfd3ec37a1cb85bbcc81ed162~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1,11,11,41,11,,,,,,7079884576029475882
7415456674636497962,US,MS4wLjABAAAAjcPXnV4dKrDsx6sXhuCYxndEhNAXWuaO8OLlFm52CElCnC0BY40bW2dvr6zkBkLy,elly.watso,elly.watso,"Helping you make money and scale with Amazon Reviews!! 
⬇️⬇️⬇️",https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/66f3f9d73550487febe66dff398076ea~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,259,99,220461,1108,2056330,,,,,,7079884576029475882
6919590166043624454,CA,MS4wLjABAAAAM641C1IlWKUOsh8LRN4z_KFm_af3c4W-gl0WcUCxi4Tt0SidC5DB0n0AeC8_J8KQ,clever_carbon,clever carbon,🌱take our 2 min carbon footprint quiz at https://clevercarbon.io/quiz/ 🌱,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/22ecbfb219092db79f635e99ee0a5e01~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,19,28,68,16,525,clever.carbon,,,,,7079884576029475882
6822076105966879749,US,MS4wLjABAAAAiZRPHucB0iIr_Js_jRDIy4ZMJUBH4ocLC6u4R8w8H3vf0eleyopIJC5CFOyU5Opb,stevenschlink,Steven Schlink,,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353641933459652650~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,3,942,134,425,96,,,,,,7079884576029475882
7179312269260080174,US,MS4wLjABAAAAjH_Tm4uoBokJ3VFUje9cUWO37wSM-acLAnIMNppTaIJCMy5ZXWT2vRYc25NN2Qlw,yaleclimatecomms,YPCCC (Yale),"Yale Program on Climate Change Communication
IG: @climate.change.communication",https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352348887505436714~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,31,1236,1034,414,4611,,,,,,7079884576029475882
6887282257859412998,US,MS4wLjABAAAAjmTbXGuVnPKbd2WJf6i1RYzXKYHo481inoxJSEFL28_5Gm50twWX-CJo1XjJCQ_b,chris_lovingood_tv,LovingoodTV,"TV News 🎥👨🏾
Gamer🎮
Voice Guy🗣
DIYer 🛠
Host of Real Estate Rush NC Podcast",https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/872e952e8b1a96c61f0028a9d97a41b2~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,124,95,3590,28,78478,,,,,,7079884576029475882
7118073932240749614,US,MS4wLjABAAAA26gb8Z7PCZeHXgeqjENrLtn76LsrRhgQq2aXEzmePv2SP9l9q5y4FxGNsnO0kasu,keenanwillardtv,Keenan Willard,TV reporter in Texas for NBCDFW,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e656d47f468b7e62f66ad74d95df01f6~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,82,14,1733,11,107690,keenanwillardtv,,,,,7079884576029475882
6820136413829792773,US,MS4wLjABAAAAdPh_GBHXTrww1P3K95IZXHYM8BLsNcy6c8zXLaqpq30knj9hebb-kpnayUhCtJCY,apnews,The Associated Press,All the news you need from our reporters around the 🌎,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2827c87c789eba3727762f50813a3769~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,2977,2,827118,12,35274216,,,,,,7079884576029475882
6900571600115106821,US,MS4wLjABAAAAwv-gaWoJpQbKcf0z8P8CnU4hMzOY6X0gD41YOI3d0Uh7La00VbgsR8bKRkEYHVug,vox,Vox,Making sense of it all. Become a member today.,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f620a3a2b0bb2a98a6ded387ffea7195~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,378,30,420851,50,7857587,voxdotcom,Vox,UCLXo7UDZvByw2ixzpQCufnA,,,7079884576029475882
6992076259213214725,US,MS4wLjABAAAAkSL36Xo2I9Jr_dbuw9-2wY3qi6ozCQsT5zkcAbdMqhXnRtyZVFwkRxCWm6EakPpt,d_sanchez07,Daniela,,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a6c6ad68c07cdb28f34b97998bfcb64a~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,13,23,17,0,,,,,,7079884576029475882
6958183442773754885,US,MS4wLjABAAAAC5Pb-j-OIe2gJcChDCMZMu4N3r62O9fFieV61aXfUd5RsiF-Ovmy9Hr-pj-TrI6T,gyalgala,gyalgala,✨CREATIVE GYAL GROUP✨,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/268986c80eb3dfaf996ba22138753eac~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,50,43,323,1002,8532,gyalgala,,,,,7079884576029475882
6651660234904387589,US,MS4wLjABAAAALxYfHFnaRasO4KY-7DOrcOaIpRb-JBk-eIc9g1aaHHKzuCVT9dqXKBrltakrCxdb,esdonovan,esdonovan,,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7334882483827769349~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,21,105,81,55,636,,,,,,7079884576029475882
6890555531795727365,US,MS4wLjABAAAAEpeluVVtLjtsgAhVgxI7vH7e0pavWcUhgpEhVwgAkBstfbwIU-EG1WfzVHZpyq55,tdukem,Ty,,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b1c28239710ffe7661351b5449513ba0~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,6,47,51,3396,164,,,,,,7079884576029475882
7387169093307302954,US,MS4wLjABAAAABjGSLyS9lWHSvnkY2Wpt9vl6WTZbYdH4c9Vhx7RC_9CLreHIJE2ApLSf1GD-uMyr,dan.haggerty.news,Dan Haggerty News,,https://p19-common-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,0,0,8,0,0,,,,,,7079884576029475882
6916696385938195462,US,MS4wLjABAAAA-Mm94Pf6HbNKmMlgXgEAcqiBGUryWbvTWQ2_syfW7QuPGTLFW-vf1g7MrHS3Vw-n,grumpysneezydopey,Rose_NCHN,,https://p19-common-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,5,90,37,98,289,,,,,,7079884576029475882
7278737430641935391,US,MS4wLjABAAAACxIr1aB3-G1HB6l1w1hF88NadDzo9U_Fv7u3tcXWdu946hW4AafSfRV0m_-5wO76,gristnews,GristNews,Our State of Emergency newsletter: https://sub.grist.org/state-of-emergency,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/536678e0574ceb15089daf2153793485~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,49,5,726,7,5056,grist,,,,,7079884576029475882
7231045124247241770,US,MS4wLjABAAAAmav6i3RYF0qTWwRRlmg_XeEQ073JwfkJT0OgJnSMs19RJ7ezqnOG-0aJmtwkvS_x,emdouglas23,Erin Douglas,climate journalist 📝🗞️🕵🏻‍♀️,https://p16-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/028c4fa66b14ce1fc136fcefb83fa402~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,6,67,282,38,5647,,,,,,7079884576029475882
6886828060440937477,US,MS4wLjABAAAAzfZva6oX4AzL5hQVHS72tcUCstZTv-Tk0s4-A2Gp7aR2-J8NilayROuktItlzr76,vicenews,VICE News,,https://p16-common-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/ac6886f8bf738476b50213075207cef9~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,1857,44,3567539,924,116862374,,,,,,7079884576029475882
54068006569377792,US,MS4wLjABAAAAWVK5uqakgdMrCp5PmPNIGSKIAZSYn5nrdONexZWOpfn17hqX1oHNgXdPGngj35g1,msnbc,MSNBC,We got your news.,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9c4304177e4d91236d016ddbe6e2f264~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,6004,58,6055016,313,421938355,,,,,,7079884576029475882
7325919067146044462,CN,MS4wLjABAAAAnjxPQlSP6aAZQl_HOm4cJulpjphpabcFw257E22y4A6BbkCVfg_1xNmBEOk9SybL,postclimate_,postclimate_,Washington Post climate coverage,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6bd408de63e4d7cec7a48e7267182fb9~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,4,0,9,0,17,,,,,,7079884576029475882
7186756987303625774,US,MS4wLjABAAAAogfcaz05M7g7g5e6Cr1SaSrx3eFFqjAdiSQ0uzGYiky4k_Vj5HHxCT1v_Gq8QiGK,northcarolinahealthnews,nchealthnews,News. Trends. Policy. North Carolina. Www.northcarolinahealthnews.org,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345671351929143342~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,14,21,54,12,238,,,,,,7079884576029475882
6644633379692199942,US,MS4wLjABAAAAd_FL7FSUAR9eyQ0FbVWj2FbSbF7ch--LV4APbDXDSRPNAdp4PxsDzTtrwuDOwghx,snoopdogg,Snoop Dogg,Iz it a Crime? Album out now 🐾,https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7319133570109276166~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,55,212,29361558,335,176006284,,,,,,7079884576029475882
6829072678126158853,US,MS4wLjABAAAAkSSpwIHDqE9mf_JV0ng__3Ez8s74ybVhHr1OYg_SrJ3_XDWQAujMhzpXorWBFKrc,nbcsports,NBC Sports,The official TikTok of NBC Sports.,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c5b44ecf077cfd0319632804546b74d0~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,8621,144,2280616,506,131829838,nbcsports,,,,,7079884576029475882
6727278060318819334,US,MS4wLjABAAAAFBUbQ43UMHvTn50QgiAu3lnOC8D6ryhii_vT2hA8Ahuqr2IeHbL8P2yJZVs_09LK,teamusa,Team USA,Home of the U.S. Olympic & Paralympic Team. 🇺🇸,https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fdd9383d35488bd433b341f4d1b3bf43~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,1524,290,3210717,3521,88043426,teamusa,Team USA,UCPGpDwKpKj9vcoFAOxSbr7A,,,7079884576029475882
6759945674786407429,HK,MS4wLjABAAAARgMkKprNGA-TAc0YVqmTRKk9LeJ6FwW2oHMB70dCsDmW7VcaLZcn-kcfff9jGXQg,simonebilesowens,Simone Biles,,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3ec10511157c8c7b9ad0e18bc6f54442~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,102,119,5355104,12362,80223273,simonebiles,,,,,7079884576029475882
6728812859868693509,US,MS4wLjABAAAAS4hBNOW02ZXlm98_JtheBmO5lVpWZoY4t9Nqz3ToPZb0A948HmOMHOg34L8U66XQ,itsgabbythomas,Gabby Thomas,🏃🏾‍♀️ 🤓,https://p19-pu-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1cf585f28f97c4d32aab2577c73e0ad6~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,393,261,298029,19999,9000879,gabbythomas,,,,,7079884576029475882
6630813789251026950,US,MS4wLjABAAAA3A7dXBdRYo4yZgtLlKnWNypDlTH-SK1HxY4GmD3KPFnk6AHhW7WleaAFdUzHlIZ8,usatf,USATF,Official TikTok of USA Track & Field (USATF),https://p19-common-va.tiktokcdn-us.com/tos-maliva-avt-0068/7332213531137277957~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,288,137,246639,1492,5391412,usatf,,,,,7079884576029475882
6652774777768427525,US,MS4wLjABAAAAPKwfIjVxeU_QM21ur63vnT_eJtYyiIFDRAZO7PUpPaUwSfV0LNTa6mCczB108mUZ,nbcnews,nbcnews,Your trusted source for the top news around the 🌎,https://p16.tiktokcdn-us.com/tos-useast5-avt-0068-tx/25eb446f0c8924ffab98c35960b0491e~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,5305,13,8642035,156,608748446,nbcnews,,,,,7079884576029475882
6810824371977716741,US,MS4wLjABAAAAlyrWBiMFYATGndvuU6LUUGmv6M4L7Cnx4A9IAeh5OmVXM9hhVBZK7dSoCIT1M0kL,cnetdotcom,CNET,Your guide to a better future.,https://p19.tiktokcdn-us.com/tos-useast5-avt-0068-tx/db3e9be92f7c35a02c7d26ca596a8f62~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,4794,299,824349,2908,30305955,cnet,,,,,7079884576029475882
6711351793589388293,US,MS4wLjABAAAAP0GFquXNSAqU7oSWkxK9vnsV3q695FlKOGYo2rU2BGqhZ2ydXgfxPSifoWFtZtv5,newsobserver,The News & Observer,"News from Raleigh, Durham, Cary & surrounding areas in North Carolina🗞️📱💻⤵️",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9070df171c97347b18ca091c4af2debc~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,True,False,358,86,37159,193,1133571,newsobserver,The News & Observer,UCASQzDb4SUC0gZNPbwBubIQ,,,7079884576029475882
7030555983873377286,US,MS4wLjABAAAA2G60LNJSzsUDaw2yXr-AiOm0QsztXTJwNP-geMYNr02SLKfvjqPTF9mdmzzvhEnj,loralavigne,Lora Lavigne,"Here for fun & a little news! 🎤
IG: loralavignetv",https://p19-pu-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/559609013fbb9e02a2086d5c3356823a~tplv-tiktokx-cropcenter-q:300:300:q75.webp?dr=8834&idc=useast5&ps=87d6e48a&s=COMMON_RELATION_LIST&sc=avatar&shcp=65db1d19&shp=30310797&t=223449c4,False,False,99,173,1364,8214,12178,,,,,,7079884576029475882
